Customer ID,Current Credit Balance,Monthly Debt,Years in current job,Years of Credit History,Number of Open Accounts,Maximum Open Credit,payhis,amtowed,lenofcrhis,newcred,Score,FICO Score
90943ac8-d95e-4f50-a498-268313a20e83,217417,25935.38,2,13.8,12,426690,269.98,141,104.7262603,75.29448983,627,Very Good
3765791a-8aea-4a50-81d8-a692a26a0447,358758,23128.32,2,12.2,17,822558,268.08,215,92.22138124,76.55000885,671,Very Good
e3d1b15f-ac79-4dc6-b471-0a72947582af,89053,27069.3,2,8.9,13,160864,274,188,123.7055948,75.61335193,686,Very Good
06a31a7e-0ebf-45f8-b34a-23cb5beaf294,331873,23352.52,5,23.9,16,487674,289.46,251,109.7417989,76.35530868,738,Very Good
3148405b-4742-4ff9-bb29-3870ebd68ded,341753,21780.27,2,16.9,11,500896,268.7,150,120.7330392,74.92603791,647,Very Good
72f11130-b953-43c2-959e-5047d40dce8b,292429,17134.77,10,17.1,10,452056,286.06,174,116.2333907,74.49559327,679,Very Good
8dc9ee78-10f1-4762-8a1e-658fd062a2e1,619191,20014.79,10,20,11,1054350,290.02,253,104.737686,74.92603791,733,Very Good
b72b23fb-729f-47c6-846f-6f96cb5c33a9,149340,15018.93,10,15.5,9,286748,288.93,184,107.2303198,73.98631574,680,Very Good
34a37ddc-ffd3-4da7-8ed2-bb5b4b4434c7,288344,31777.12,10,15,19,425304,287.06,131,117.7292232,76.88317825,650,Very Good
ace1f739-1a2a-44fe-8fbd-6a54896ef77c,245613,21736.38,1,15.3,10,531586,263.93,254,109.72989,74.49559327,712,Very Good
d6235310-eded-43ae-82f0-ea297e333855,279167,23852.6,3,15.5,14,638814,280.48,246,97.73031983,75.89194809,712,Very Good
cc06396b-2cee-428e-bcd2-b5f51e2d32d9,154717,10723.98,3,12.8,8,289410,271.93,152,116.2233571,73.3748061,647,Very Good
95d3af9d-1e08-4419-8339-9a8ed856ee26,318915,19789.83,4,9.3,9,529826,275.64,176,126.7081238,73.98631574,679,Very Good
24f8b154-d05d-4397-8135-6160f5ff1547,661713,34754.42,3,25.6,17,952952,281.43,241,111.7431951,76.55000885,724,Very Good
f8eaec54-dbe1-4800-9f8c-c11c76da5440,66709,34016.46,7,17.3,7,111474,291.45,124,123.7337339,72.62770071,651,Very Good
ff4a6faf-1ef3-42c6-a288-9f2678e19bdf,269363,8172.66,9,10.9,12,421476,272.77,161,119.216334,75.29448983,659,Very Good
447c7dd6-0037-4265-a49f-10237949f897,75487,17817.63,2,13,14,149688,273.12,132,117.7239743,75.89194809,636,Very Good
e4817497-09ef-4c75-b3d2-dd2a541f6001,225036,22254.51,10,15.8,12,422290,288.08,166,111.7309439,75.29448983,671,Very Good
5e6ef827-64c0-430e-8557-842f5b8de059,275139,12879.15,2,15.4,10,588874,265.89,208,104.7301063,74.49559327,674,Very Good
f1df91c5-7f8a-4f8b-94fb-6e16f9e71cd8,246487,11357.25,9,35.4,8,314336,291.76,238,116.2486074,73.3748061,733,Very Good
399f6862-9f6b-42ab-84db-aafb97e4d4e1,272536,29388.44,10,13.7,14,539418,289.62,206,114.2259894,75.89194809,707,Very Good
13c2d69c-78c1-4144-ab37-d31cd1575aae,363907,15859.49,8,29.1,13,544412,289.41,239,107.2455508,75.61335193,725,Very Good
f3ad67ec-7fd8-4ca2-8e5e-06c6141f23ff,622858,21976.35,10,18.1,10,1194072,285.85,243,107.2350298,74.49559327,723,Very Good
97f5967c-664b-46b9-9bb7-d54c8e864e59,660687,36276.32,10,26.2,15,922812,296.16,255,120.7436441,76.13741602,758,Very Good
10fb85bd-ac80-487f-b4bc-862621d50a42,411103,16461.22,10,16.7,17,863896,287.92,250,99.73267909,76.55000885,725,Very Good
7f488802-30f4-4520-95e9-4f09c464b66d,216714,20337.41,1,16.6,11,527142,256.5,169,99.73249574,74.92603791,629,Very Good
c97de740-5a03-4902-8ea3-74454e778461,81529,10004.83,3,26,6,117722,277.37,124,123.7434968,71.69607095,636,Very Good
3629dea1-f3c6-4c7e-8871-ceec5b12a14d,34447,8632.46,1,16.7,5,67386,263.61,163,124.7326791,70.50611122,653,Very Good
ec7cc193-13b0-4c56-abd2-5b655f128b90,196441,18228.03,8,18.6,11,421212,287.57,194,104.7357822,74.92603791,684,Very Good
a53c4c3e-e35a-4d07-b968-1603f7905c60,696502,26531.22,5,13.6,17,1493470,277.99,236,104.7257145,76.55000885,709,Very Good
5d2c55d7-2d36-4f29-ad81-0d4cb1fa0b65,91960,12291.67,6,13,10,116512,285.03,128,134.2239743,74.49559327,660,Very Good
63e3d80a-79aa-4ae7-b722-011526a872a1,258571,9684.87,5,21.5,7,398134,280.57,213,123.7394469,72.62770071,709,Very Good
3a08dd09-6984-4a46-9bde-7209ef4b5379,78109,22537.42,4,13.2,5,196218,280.36,123,116.2245723,70.50611122,630,Very Good
e0ae28f7-c51a-424a-b633-ceccbd7b633b,272422,7154.07,10,14.5,11,645062,273.28,220,91.22804946,74.92603791,677,Very Good
34522de8-95f6-4931-a054-9d19f5247b04,309852,14438.48,10,28,7,473946,288.28,211,116.2448745,72.62770071,708,Very Good
f23260fa-5fd7-473c-9727-ec4a6e2df377,137541,2910.8,1,19,8,217866,233.89,141,102.2363552,73.3748061,586,Very Good
14559546-7a1d-4c55-8cc3-fc288908cba8,112233,11289.8,5,10,6,236258,286.04,253,128.2120485,71.69607095,749,Very Good
9375fedd-eb85-4eaf-a05e-c30d3d566252,190019,12907.46,4,11,13,371646,283.42,253,126.7167657,75.61335193,749,Very Good
b4a8761d-8be5-431a-bca6-c112b1d1b167,322164,20340.07,4,24.8,14,526878,282.05,198,114.2425622,75.89194809,693,Very Good
6fc80db5-54b1-47c3-8ae1-31b709a75abd,177688,25895.29,3,10.7,5,211244,279.72,158,136.2154456,70.50611122,676,Very Good
52307c15-b1a1-47f8-bd9c-2857510b6544,376770,20008.33,9,25,13,532686,285.72,162,120.7427243,75.61335193,675,Very Good
e17c16b1-2f39-42d8-83b6-222f9c239963,473803,30995.65,10,23.4,11,632016,292.79,236,129.2413492,74.92603791,747,Very Good
194ff7e5-815a-45b8-bb27-c3e750cd0b1c,359271,13011.58,2,15.3,9,550242,272.03,248,130.72989,73.98631574,737,Very Good
23d13b0a-8af2-4227-9410-7ef1efbbba4f,575320,9833.45,10,12.7,4,703450,288,255,135.723041,68.94427191,758,Very Good
0a56674d-bd8e-471e-a2e4-b07d08af9255,465443,19403.75,6,18.3,18,1046452,284.13,248,97.7353358,76.72502062,719,Very Good
fba7c47a-330c-4a5a-a751-c4a521b2bc28,292562,30282.58,1,16.5,7,348876,261.57,155,135.2323101,72.62770071,656,Very Good
c978d76e-6cb4-4a7f-aba0-5ac7f0bd6548,179835,5720.9,2,19.6,4,365332,263.99,228,114.2371702,68.94427191,691,Very Good
891a0a0a-664b-479a-8be1-83a99865b4fd,271985,9593.29,10,16.6,14,506308,274.22,156,102.2324957,75.89194809,640,Very Good
b413adae-20b9-4809-ae34-9ca63da1065d,110827,39360.59,10,19.1,12,152218,290.76,120,130.2364947,75.29448983,656,Very Good
4d1c1256-0eb0-4842-8165-67bab0936e8f,12616,8236.5,5,10,14,17952,285.14,120,133.7120485,75.89194809,655,Very Good
17c5e2ff-b21d-4491-bb75-62e715748dad,457824,15243.32,6,25.6,8,697532,276.77,169,116.2431951,73.3748061,664,Very Good
7a4aed3a-09db-4a45-8673-1841cd80a43b,440990,16330.69,10,32.3,9,545534,284.37,163,122.2472537,73.98631574,674,Very Good
7d9c72bd-ca75-4c51-9862-9e6bf53b7b35,303164,16379.52,10,21.5,7,369116,280,125,130.7394469,72.62770071,647,Very Good
50f7e48c-5a7c-49a8-b71c-49ff202e931b,509751,17913.39,3,17.7,11,1148312,267.82,209,99.73439675,74.92603791,671,Very Good
6e868530-b413-40a8-b5c0-9337ddbac523,71858,14662.11,3,7,4,132286,275.88,188,133.6894696,68.94427191,692,Very Good
dc6a45da-a794-461b-8dd9-0cbbf374e7e0,186694,12883.52,4,21,9,317900,273.01,127,117.7388883,73.98631574,631,Very Good
a414c3a8-6c45-47eb-9c51-605ceac306b1,190532,25394.45,10,18.8,9,543400,289.86,202,97.73607184,73.98631574,686,Very Good
21c84bca-6f61-4ced-bea0-ffaa4b211607,124013,20609.3,1,34,7,181764,263.28,131,120.7480269,72.62770071,625,Very Good
a71a5465-018e-4f8c-8d0d-358e397ab941,408937,17188.35,7,26.3,6,557744,285.32,201,128.2437169,71.69607095,708,Very Good
1d8e5a14-1d78-47ed-b67c-59a59ab412d8,167485,12530.69,10,25,8,270116,290.28,193,122.2427243,73.3748061,703,Very Good
d591fd30-236b-4c55-96c7-4d98ef15b812,1107472,8672.17,4,28.5,11,2184578,279.75,255,97.74518844,74.92603791,717,Very Good
e353679b-8d5e-4a94-bd6f-d85b959a97dd,268717,7334.19,10,18.9,14,557612,284.36,249,107.2362143,75.89194809,727,Very Good
7cb699f2-13b1-4ea0-8b9d-2a6183ccf2f3,143735,12167.79,6,12.5,11,256058,284.25,191,129.7223934,74.92603791,704,Very Good
1a640e36-8a29-49ab-a5b9-75565c127333,1592922,38945.25,10,34.8,11,2692602,297.02,255,107.2483644,74.92603791,744,Very Good
e66f924d-dacf-4c88-b26f-72e9d3a50f02,152684,9621.03,7,13.4,13,350064,286.32,246,120.7251521,75.61335193,741,Very Good
07724cf8-63ed-427b-ab6b-10543283b393,53827,8193.94,2,15.9,9,156178,271.89,173,111.7311465,73.98631574,659,Very Good
f60f56d2-145d-4545-bad7-aba394cbd20a,186561,15360.93,10,19.2,9,296736,285.13,133,127.7366327,73.98631574,657,Very Good
0844cc79-ae9a-4a08-9ed6-bffa2cf3fa96,207423,6367.85,4,15.6,7,377608,268.35,180,123.7305306,72.62770071,672,Very Good
988c030f-2984-4b34-8e06-08c8a144bfa9,247228,6103.18,5,18,3,342430,278.66,238,133.7348742,66.83990379,731,Very Good
c6c11cf7-270f-4fc6-aa92-860f40894d73,283252,24809.82,1,13.5,15,673486,262.94,254,123.7254355,76.13741602,727,Very Good
59639f69-01b6-453a-95d5-c0f17d4f9f08,203300,16289.08,4,11.2,6,306108,280.09,181,134.7176054,71.69607095,694,Very Good
78bef70e-b39b-4375-8467-bc3f887d1441,570931,28616.85,3,15.1,19,1309044,277.26,247,116.2294485,76.88317825,729,Very Good
f91c933c-72bc-433a-82e6-eb3ad8b6af4f,142348,13971.46,8,21.5,12,278432,289.61,204,119.2394469,75.29448983,709,Very Good
221aed9a-827d-4ab3-84d5-10f97aa74468,376333,34104.43,10,21.5,9,634304,292.46,228,127.7394469,73.98631574,738,Very Good
1d274a04-6335-4a49-89a6-b8ca4f50c2e3,1281094,84993.46,10,32.4,27,1689490,294.49,245,117.7473015,77.75229229,747,Very Good
195a5208-c689-4183-8fe1-cebca2a993ce,396796,12092.36,8,20.2,10,565840,284.47,230,130.7379361,74.49559327,736,Very Good
5f5102f1-f03a-4585-9a2b-8ecb2143b502,546668,27469.25,9,13.5,11,718498,284.9,179,134.7254355,74.92603791,701,Very Good
54ec30ac-d950-4cf5-aead-602571d1e8e4,436696,21682.8,8,15.9,8,682374,291.52,254,133.2311465,73.3748061,762,Very Good
e27120b3-2c32-46dc-a71d-9cb9c64a0cbc,166877,22782.71,4,14.7,10,652762,284.66,252,107.2285287,74.49559327,729,Very Good
5abbed26-2ede-4048-943f-d441fbc19055,485298,14099.9,10,15.5,13,672980,282.87,217,132.2303198,75.61335193,726,Very Good
fb3f52ee-f419-4cc8-aae9-0dd10e0ab4b3,94164,18500.49,10,17.6,13,255948,293.26,235,111.7342339,75.61335193,731,Very Good
1b120aa3-dab9-40ce-ad59-dc5bc8508256,4102043,116970.65,10,40.8,16,5581378,295.84,255,114.2504708,76.35530868,751,Very Good
12ca8dbd-10f7-4d69-a6ce-f93bb03c295b,264936,18646.41,2,14.6,12,372724,273.78,224,134.7282908,75.29448983,725,Very Good
e75584cc-7391-43b8-8fd2-b5a190bc90ba,654759,44438.72,6,27.7,13,1045726,287.34,206,123.7446807,75.61335193,714,Very Good
dd26e902-19a6-4a6b-bb81-1bd33f7f7baa,131613,26002.83,10,19,11,247808,291.27,138,126.7363552,74.92603791,667,Very Good
9c63f268-7922-49fe-b19e-f31032185c49,705850,31328.15,10,15.8,15,1151128,289.87,249,130.7309439,76.13741602,757,Very Good
a7902fcd-746f-428f-96fc-15496c389f22,95665,22293.84,10,13.8,7,629354,291.23,251,97.72626028,72.62770071,724,Very Good
a9e83799-9c63-415b-9398-364bf8b0f05b,215384,23668.87,6,12.3,8,439076,277.28,125,128.2217242,73.3748061,643,Very Good
75ade16b-f27d-4e20-9f43-b042f4980f9c,729619,38161.31,2,20,22,2985224,278.68,255,91.237686,77.27775327,712,Very Good
188f02ec-056f-49c9-8956-26f00e9e60b5,780615,45669.92,2,21.7,17,1646392,273.56,244,117.739663,76.55000885,724,Very Good
399f1dbb-727f-438b-93ab-f55d9f7bbcad,160987,18345.83,10,19.2,7,448096,287.41,176,111.7366327,72.62770071,676,Very Good
6e32926e-a6e1-4cd4-8f7a-82c8be8a1f08,203186,17223.88,1,19.4,12,721644,258.2,236,99.73690426,75.29448983,683,Very Good
7af6d95b-dcc4-45c6-b30b-ae5d52e1e3fa,206948,11905.02,2,10.3,14,583022,262.66,207,119.2135625,75.89194809,685,Very Good
a0da8c42-62d2-431f-a150-38470dccf8dd,392901,31108.51,8,22.5,14,680020,288.66,194,125.7404887,75.89194809,708,Very Good
b80be4d2-104e-4f74-812e-040758493d87,340119,27583.82,9,26.6,19,510114,293.22,239,126.7439321,76.88317825,750,Very Good
8932f412-9b54-46a9-90df-f4240a97f424,483607,22798.67,1,38.5,8,690470,257.57,173,120.7497415,73.3748061,653,Very Good
c5d690fe-706a-42cf-ac7e-cdc627aca882,158213,18057.79,10,28.8,9,200640,285.09,121,130.7453715,73.98631574,651,Very Good
dd337790-b17e-4ada-b193-923b58a8273c,301625,10917.02,5,15.5,7,521290,276.4,202,131.2303198,72.62770071,703,Very Good
495aa619-df03-4acd-b3b4-dadbada18dea,456247,12095.4,3,14.7,9,879010,260.8,181,124.7285287,73.98631574,667,Very Good
6e0ed4e5-2b38-45f6-b853-9fff670468bf,198512,6113.44,2,10,18,278608,247.29,126,131.2120485,76.72502062,620,Very Good
c864021a-7096-434e-b579-ab64bbb7e21d,210368,7325.45,6,19.6,9,327404,278.49,189,130.7371702,73.98631574,697,Very Good
2fdbe282-15ad-4d2c-a48d-e60e4b339a47,184015,5857.13,1,16,12,479864,261.85,255,124.7313466,75.29448983,727,Very Good
c4274cad-d6df-424d-a67b-96a6bbe1ba24,160911,13603.62,1,19.1,13,420596,258.85,217,117.7364947,75.61335193,688,Very Good
06196d9b-bf64-4366-83c6-11a8dd2807ee,372077,17306.91,10,13.6,10,739002,287.11,244,130.2257145,74.49559327,749,Very Good
6b770e74-a4b6-4ab2-91cb-6a024bbe9afc,258704,7464.91,2,12,7,471746,249.25,143,127.7206776,72.62770071,628,Very Good
fb0ef9bb-da09-4d7f-9f43-b203330cf966,810084,42691.86,10,31.9,16,1477146,292.79,250,111.7470597,76.35530868,742,Very Good
7b66f795-94de-448f-b81b-f64df47d4537,168834,10937.92,9,21.8,10,601480,286.2,244,95.23976959,74.49559327,713,Very Good
977d4a3b-7c5c-4f14-bd23-c68cfe1e6cd3,105355,11431.73,10,12.2,11,307274,284.71,180,120.7213812,74.92603791,686,Very Good
de8e768c-b11d-4609-b220-35b5b4945196,402705,36706.1,10,31.7,13,642268,294.99,246,124.7469608,75.61335193,753,Very Good
590f7665-08fe-4738-b8e2-6f9484571d72,689244,26426.15,10,32.9,16,805310,292.84,247,132.2475358,76.35530868,760,Very Good
dcf6499d-4970-40af-9f26-210e7fb8ae1a,207537,13295.06,10,24.4,8,423060,286.64,190,120.74223,73.3748061,695,Very Good
d5a34f52-94ef-49cd-bdb5-a342348c9758,123215,11281.25,5,25.1,6,245564,291.23,255,128.2428043,71.69607095,756,Very Good
acc104a7-e2d7-4073-ac7f-405f28e102af,409260,28066.99,10,12.8,20,801834,289.96,248,129.7233571,77.02679845,756,Very Good
264cc812-cffa-4529-aacd-a4e714168dc9,213750,14235.37,4,9.4,8,398552,276.71,196,134.2087214,73.3748061,703,Very Good
246b49a5-95b2-4bb6-9d33-584835e2feaf,274227,35209.28,9,22,10,445962,293.97,239,132.2399798,74.49559327,754,Very Good
0da35a5a-67d6-41aa-9df9-c8dc85e1bb97,284221,10490.85,2,17.9,7,436458,264.28,174,133.7347169,72.62770071,673,Very Good
e5d55c1a-7fec-4e1d-8ec1-6ae95af02f97,158650,9642.88,10,20,10,212608,290.27,209,134.737686,74.49559327,729,Very Good
4c4842e4-30a0-4950-8102-c24ca10b0502,55974,15868.61,6,17.1,7,201894,290.42,241,120.7333907,72.62770071,738,Very Good
55fdf41a-278b-4d10-9d33-e375ea403dd5,119700,18749.39,10,17.6,10,214544,292.7,199,132.2342339,74.49559327,721,Very Good
e6dc1119-2f28-4210-9d3e-493876d7bdb9,246297,15647.83,1,19.4,11,435402,255.64,161,130.7369043,74.92603791,653,Very Good
3f0b4267-0873-4e72-b98b-18dbbf2c8598,222851,29216.3,4,9.3,15,602910,281.97,245,129.7081238,76.13741602,745,Very Good
cb928fdd-b0c3-4704-87e3-52c964a254bd,422351,31667.49,10,23.6,11,580800,292.99,231,134.2415314,74.92603791,749,Very Good
135eb19b-314f-4bb1-b201-cc23c9b415ed,101878,11792.35,1,15.4,10,323202,259.68,227,123.7301063,74.49559327,702,Very Good
5ec89e7a-0862-4399-96ce-a8d365dfd6bc,232655,45790.95,3,20.1,15,641432,283.23,236,120.7378117,76.13741602,730,Very Good
fbee4bdb-84bf-4da8-b553-e49953bc7732,327807,35509.1,2,19.6,25,566522,277.69,249,130.2371702,77.58378623,747,Very Good
31a3c8af-474c-41dc-a816-1ec6a58fe73e,455734,28686.58,6,34.4,26,886886,287.8,233,97.74819764,77.67107916,711,Very Good
110414a4-0a27-46ad-9a48-db52cf6cac54,584820,24293.02,10,18.7,15,904090,291.74,252,133.7359278,76.13741602,765,Very Good
610ba0d3-dd93-42df-9eb2-a42d65064e74,15618,8493.57,3,13.5,9,73480,276.38,122,117.7254355,73.98631574,630,Very Good
1a5b066c-fabc-4aae-ac6b-5199d5537978,314412,10491.04,3,23.4,10,456192,271.64,183,132.7413492,74.49559327,688,Very Good
33dd33d3-8706-4e36-be22-ee7ed47cfc3e,268451,15000.31,1,22.7,17,537812,263.27,252,127.7406859,76.55000885,731,Very Good
b76da3b9-d484-4571-80d6-6b834d77e64a,155990,8979.97,10,23.2,11,355564,284.77,198,119.2411638,74.92603791,700,Very Good
d4776d3c-0dc9-49ee-9a91-d0f37d5ce8eb,86545,13541.3,1,11.9,11,326392,247.52,125,117.7203168,74.92603791,604,Very Good
84a46a04-7f08-4225-8461-2cce3f57363d,349942,19768.55,10,13.5,10,501490,291.72,252,136.2254355,74.49559327,765,Very Good
c722723b-b246-4a19-988a-d67c4fa37d32,130454,16756.67,1,21.8,21,439098,252.91,135,95.23976959,77.15779299,597,Very Good
b690c047-d0e5-4faf-8103-637aeb336c70,292505,30213.42,5,14.2,13,378840,286.86,209,136.7273047,75.61335193,728,Very Good
57cbb780-9a98-4297-af4e-8ffabd8b6847,401432,14176.47,10,28.6,12,599764,282.26,175,128.2452499,75.29448983,689,Very Good
438a08a1-4b62-4178-8c95-3ed1ce28be0b,445987,9333.56,6,16.2,6,598378,269.73,172,135.2317393,71.69607095,678,Very Good
a55a75ea-d9d6-429f-9f28-3273d0185c6d,139688,13035.9,1,18.4,11,212828,260.22,161,135.2354863,74.92603791,662,Very Good
d2f4ec56-6919-4d0e-a86c-45e20c7b77fc,737713,30386.13,10,26.5,13,2053370,286.57,248,104.7438609,75.61335193,727,Very Good
d887a549-fbbe-4509-a70d-da9b7cfd9c8b,204307,5133.04,3,27,12,632500,278.23,255,107.2442114,75.29448983,726,Very Good
732b7c6d-6af6-40ca-a41e-a9367b7549c1,542678,21168.85,2,22.5,15,1128116,269.99,242,126.7404887,76.13741602,728,Very Good
9b37e1db-b65e-4f4f-943f-62175433ca4f,92568,11101.13,1,9.4,11,139920,258.42,165,136.7087214,74.92603791,665,Very Good
bf6761dc-de19-4d58-9543-3f6fc689d752,603269,27817.71,3,17.4,8,728376,275.99,178,136.7339025,73.3748061,691,Very Good
2c2db31b-9ef4-4f96-8d1c-33342e88b7bb,373274,28824.9,8,25.5,21,451638,290.22,174,134.7431182,77.15779299,704,Very Good
a6ec0202-212b-415c-a438-f6d7f6618820,102163,15054.08,10,29.1,11,300212,290.4,178,104.7455508,74.92603791,675,Very Good
8dee7441-8745-4d8e-a615-290b3020f174,189525,30275.55,4,12.9,17,281688,284.76,193,136.2236681,76.55000885,715,Very Good
661d36c2-c44d-494b-954e-abac8ede0707,328282,24430.77,3,23,10,428516,277.01,138,135.7409752,74.49559327,661,Very Good
1dce174e-0a08-4275-9f37-f19a7ea6e5ab,133342,10910.56,10,23,7,622534,284.58,235,99.74097516,72.62770071,706,Very Good
a45a3772-2581-45b2-b883-1217c362f14b,345534,20529.31,8,41,9,571560,293.53,252,123.7505303,73.98631574,754,Very Good
831c8348-f394-4913-9cf0-997eae1ceb3b,100453,3068.31,4,12,8,265562,258.87,177,123.7206776,73.3748061,661,Very Good
a462176e-fe0e-4ac1-b335-823565d96ca8,228665,24364.65,2,29.2,8,600380,275.62,233,120.7456097,73.3748061,718,Very Good
3b51d0e3-515c-4f47-9fe5-afc4d9bc4688,445056,22826.98,10,24.8,20,1348996,289.96,253,104.7425622,77.02679845,735,Very Good
7685841b-5268-453c-9ecd-d1e830fdff02,91105,4999.66,5,11.8,8,217976,273.63,176,131.2199496,73.3748061,682,Very Good
d2fad9a2-03ad-4d17-8268-f7e03ecbb578,250306,15167.32,6,32.3,16,690074,288.61,252,102.2472537,76.35530868,730,Very Good
4917b30f-bd3b-4ad6-97a3-d02372301ded,173242,18340.89,1,15,11,326722,260.6,197,134.7292232,74.92603791,690,Very Good
90a245e4-efbb-425d-b3a1-b9d264e61084,290016,10860.78,10,25.4,9,888382,290.16,254,116.2430407,73.98631574,745,Very Good
c698dac7-71a5-4729-a40c-650d85d122d6,108224,15290.82,10,20.7,17,169356,289.3,128,133.73854,76.55000885,667,Very Good
f4ddb3e2-0aec-4c12-9a8a-c733c2de2a60,353153,24512.47,10,21.7,12,544500,289.36,189,134.239663,75.29448983,712,Very Good
3c5f6198-f846-4db6-8db4-72252dc0dc9f,143013,18363.88,2,20.6,6,220198,274.11,143,135.7384216,71.69607095,660,Very Good
d103a2d9-3534-4715-b33d-458f45697a66,88616,19015.96,2,17.5,12,190014,269.97,122,131.7340692,75.29448983,639,Very Good
aa49ecb5-33a4-491b-9bd1-65188a08cf85,1331330,44078.67,10,29,14,1718552,294.58,255,134.7454914,75.89194809,770,Very Good
cd6f9170-b6bd-46ce-ac1b-46420ad8880d,153292,15148.89,10,20.8,16,289058,291.57,215,131.2386572,76.35530868,733,Very Good
cadc8302-cbc8-4357-9383-0e79329351fd,53485,17629.34,3,12.2,8,140426,275.74,122,132.7213812,73.3748061,643,Very Good
7ed7d42c-3385-40d4-b818-1d713a211415,369170,35835.14,10,17.5,10,1637790,286.55,238,116.2340692,74.49559327,729,Very Good
9b30fad8-0e3e-4921-8e52-256ace506d71,247171,14013.83,9,21.5,14,417824,288.52,221,133.2394469,75.89194809,736,Very Good
1d785158-176d-4432-aedd-2a4e16c9a942,393072,12209.59,10,20,7,591866,278.99,174,134.237686,72.62770071,688,Very Good
295f27eb-d869-4ec5-8911-28974ee908d1,203642,15280.56,10,23.8,17,703868,288.35,243,107.2417105,76.55000885,727,Very Good
b9408cc5-002c-49a0-a06e-80bfb5f5ba7f,167124,5505.44,10,21.5,10,565818,278.58,244,109.7394469,74.49559327,720,Very Good
1af8cab8-e061-484b-ae9c-dce6302ea7a7,129105,14188.06,7,22.1,9,423478,288.6,238,123.7400834,73.98631574,738,Very Good
9c164417-d03f-42e3-9cdb-d7416356122f,120916,3468.83,2,24.8,6,166056,261.08,158,134.7425622,71.69607095,657,Very Good
30f46c56-dcad-4cbc-be44-8463afcacdcf,97318,19805.22,3,18,8,119614,281.29,126,137.2348742,73.3748061,656,Very Good
8c05b420-eed7-42ec-abb4-70bb3f16bea9,132297,26457.5,6,18.3,16,565224,284.5,167,116.2353358,76.35530868,674,Very Good
f661ca67-a9cd-4464-a23a-2e740103f466,446234,21063.78,10,17.9,8,695420,288.38,229,135.7347169,73.3748061,742,Very Good
4916b978-710b-41e9-b0f8-ddcb90b8d8c0,206397,20785.62,9,31.5,18,369402,291.66,196,126.7468607,76.72502062,714,Very Good
f87f3737-565a-4aea-878e-ddf58aba49fd,234612,15119.63,2,17.4,13,373670,268.7,156,135.2339025,75.61335193,668,Very Good
ed31f97e-05d4-42ff-b21b-bd85b37efb52,422465,16747.55,10,15.7,11,704858,288.83,248,135.7307386,74.92603791,759,Very Good
ba2d1d36-c235-43ac-9226-5667fdf606b7,62206,16960.16,4,15.3,11,225764,284.36,198,129.22989,74.92603791,710,Very Good
662a169b-55a7-49ff-be87-861f0fdbb357,192337,19514.14,2,20.7,11,281534,275.56,195,136.23854,74.92603791,705,Very Good
ba743292-9bf0-4e13-8489-e5a26acc6b0b,744211,56627.22,10,18.5,15,1043240,293.71,250,136.2356351,76.13741602,767,Very Good
33e72bcd-6d84-469d-af61-cca3f7b17b3c,126464,4104,8,18.4,8,242022,281.82,233,133.7354863,73.3748061,737,Very Good
a484ba28-d272-483b-8458-108a8e5dabe4,208069,44474.63,10,31.8,16,400862,296.09,232,127.7470104,76.35530868,747,Very Good
515cc631-e6d0-4765-bd28-fbe2b5722a78,119738,8848.87,1,13.7,14,506000,259.47,254,127.7259894,75.89194809,727,Very Good
9f3d5d3c-6ece-46a0-97eb-a543d504b99c,103075,10422.83,4,10.5,5,136378,280.08,146,137.7145225,70.50611122,669,Very Good
